,bus,rail_boardings,total_rides,is_sat,is_holi,avg_precip,temp_mid,temp_rng,temp_bs,hum_mid,hum_rng,wind_mid,wind_rng,pres_mid,pres_rng
2008-11-12,1081236,679826,1761062,0,0,0.05,43.5,9,0.5,89.5,21,9.5,7,29.97,0.3000000000000007
2008-11-13,1074912,684049,1758961,0,0,0.02,49.0,10,0.0,83.0,34,14.0,16,29.695,0.23000000000000043
2008-11-14,1133869,683123,1816992,0,0,0.12,47.0,10,0.0,84.0,32,8.0,16,29.689999999999998,0.2799999999999976
2008-11-15,688151,374896,1063047,1,0,0.0,39.0,8,1.0,65.0,16,16.0,12,29.89,0.1999999999999993
2008-11-16,459244,245130,704374,0,1,0.0,32.0,8,0.0,74.0,30,11.5,11,30.02,0.17999999999999972
2008-11-17,1080548,652199,1732747,0,0,0.0,31.0,10,1.0,64.5,43,14.5,15,30.275,0.3099999999999987
2008-11-18,1093821,666335,1760156,0,0,0.0,27.5,13,0.5,55.0,34,8.0,16,30.46,0.23999999999999844
2008-11-19,1114917,670515,1785432,0,0,0.0,37.0,14,0.0,51.5,13,16.0,18,30.095,0.41000000000000014
2008-11-20,1085367,670667,1756034,0,0,0.0,29.5,13,0.5,54.0,26,15.0,12,30.29,0.28000000000000114
2008-11-21,1087614,657879,1745493,0,0,0.0,23.0,10,0.0,52.0,32,10.5,11,30.509999999999998,0.16000000000000014
2008-11-22,697641,417656,1115297,1,0,0.0,26.0,14,0.0,56.5,23,6.0,12,30.505000000000003,0.16999999999999815
2008-11-23,477070,243556,720626,0,1,0.0,34.0,20,0.0,58.5,33,10.0,12,30.225,0.370000000000001
2008-11-24,1060943,638066,1699009,0,0,0.05,34.5,5,-0.5,79.5,41,8.5,17,29.905,0.16999999999999815
2008-11-25,1088066,653433,1741499,0,0,0.0,33.5,11,0.5,62.0,32,10.5,13,30.045,0.19000000000000128
2008-11-26,1032378,599978,1632356,0,0,0.0,33.5,17,0.5,60.5,41,4.5,9,30.060000000000002,0.09999999999999787
2008-11-27,350071,189458,539529,0,1,0.0,35.0,18,0.0,68.5,39,8.5,17,29.955,0.15000000000000213
2008-11-28,668376,363454,1031830,0,0,0.0,35.5,17,0.5,60.5,35,7.0,14,29.97,0.08000000000000185
2008-11-29,595913,320575,916488,1,0,0.0,34.0,18,0.0,62.5,45,4.5,9,29.81,0.3200000000000003
2008-11-30,384770,217697,602467,0,1,0.25,36.0,6,0.0,80.0,40,14.0,16,29.425,0.39000000000000057
2008-12-01,1060059,635852,1695911,0,0,0.09,28.5,15,-0.5,82.5,35,17.5,21,29.619999999999997,0.7399999999999984
2008-12-02,1095425,652324,1747749,0,0,0.0,27.5,13,0.5,77.5,17,14.0,14,30.0,0.1599999999999966
2008-12-03,1115007,658630,1773637,0,0,0.03,30.0,18,2.0,84.0,32,11.0,12,29.975,0.33000000000000185
2008-12-04,1063682,651130,1714812,0,0,0.0,18.5,9,-0.5,66.5,23,11.0,8,30.325000000000003,0.3099999999999987
2008-12-05,1028359,628044,1656403,0,0,0.0,15.0,12,0.0,69.0,10,12.0,10,30.235,0.490000000000002
2008-12-06,596202,347667,943869,1,0,0.04,23.5,17,0.5,76.0,34,16.0,12,29.93,0.5199999999999996
2008-12-07,406475,241719,648194,0,1,0.0,13.0,12,0.0,60.0,26,9.0,8,30.255000000000003,0.23000000000000043
2008-12-08,1039370,618281,1657651,0,0,0.06,30.0,18,0.0,69.0,18,9.0,10,29.950000000000003,0.33999999999999986
2008-12-09,1000971,619711,1620682,0,0,0.93,34.0,14,0.0,81.0,38,11.0,22,29.895000000000003,0.41000000000000014
2008-12-10,1041145,640709,1681854,0,0,0.0,25.5,9,0.5,81.5,15,12.5,17,30.200000000000003,0.1999999999999993
2008-12-11,1059298,653239,1712537,0,0,0.0,26.0,14,0.0,75.0,28,7.0,14,30.07,0.17999999999999972
2008-12-12,1016010,626638,1642648,0,0,0.0,15.5,7,0.5,64.0,20,7.0,14,30.15,0.1999999999999993
2008-12-13,625939,350799,976738,1,0,0.27,30.0,18,0.0,81.0,38,15.5,13,29.995,0.3500000000000014
2008-12-14,440496,247568,688064,0,1,0.12,43.0,16,2.0,81.0,38,21.0,22,29.735,0.1700000000000017
2008-12-15,899917,564467,1464384,0,0,0.07,19.0,26,0.0,90.0,20,18.0,20,30.255000000000003,0.9100000000000001
2008-12-16,906945,632719,1539664,0,0,0.18,14.5,13,-0.5,90.0,20,7.5,15,30.38,0.6400000000000006
2008-12-17,982687,615707,1598394,0,0,0.0,14.5,9,-0.5,86.5,19,8.0,8,30.229999999999997,0.33999999999999986
2008-12-18,995662,618571,1614233,0,0,0.04,17.0,14,0.0,82.0,20,6.0,12,30.28,0.28000000000000114
2008-12-19,894131,596207,1490338,0,0,0.83,27.5,9,0.5,89.5,21,15.0,16,29.905,0.48999999999999844
2008-12-20,589697,335672,925369,1,0,0.03,23.0,14,3.0,85.5,15,17.0,24,29.95,0.4200000000000017
2008-12-21,280044,172052,452096,0,1,0.0,5.0,20,0.0,70.0,20,22.5,17,30.055,0.5700000000000003
2008-12-22,703302,474711,1178013,0,0,0.0,3.0,10,-1.0,73.5,21,7.0,14,30.46,0.1999999999999993
2008-12-23,742980,501283,1244263,0,0,0.26,22.0,24,0.0,83.5,19,14.0,16,30.14,0.620000000000001
2008-12-24,626374,339616,965990,0,0,0.18,21.5,27,0.5,86.5,27,15.0,20,30.009999999999998,0.6600000000000001
2008-12-25,238727,113322,352049,0,1,0.0,14.5,23,-0.5,69.5,21,10.0,10,30.405,0.28999999999999915
2008-12-26,564107,321342,885449,0,0,0.05,39.0,26,0.0,84.5,31,15.0,20,30.03,0.41999999999999815
2008-12-27,510369,254291,764660,1,0,1.38,48.0,28,2.0,94.0,12,17.5,25,29.625,0.36999999999999744
2008-12-28,397897,219334,617231,0,1,0.0,28.5,9,-0.5,89.0,22,21.5,33,29.89,0.5600000000000023
2008-12-29,813142,503359,1316501,0,0,0.0,36.5,13,-0.5,71.0,42,14.0,18,30.064999999999998,0.3099999999999987
2008-12-30,820666,523516,1344182,0,0,0.0,33.0,12,1.0,65.0,40,12.5,25,29.92,0.5800000000000018
2008-12-31,743027,480797,1223824,0,0,0.0,18.0,12,0.0,59.5,31,14.0,20,30.295,0.389999999999997
2009-01-01,338779,238590,577369,0,1,0.0,24.0,12,0.0,66.5,17,12.5,11,30.075000000000003,0.5500000000000007
2009-01-02,765802,443439,1209241,0,0,0.0,24.5,11,-0.5,59.5,31,10.0,12,29.939999999999998,0.3000000000000007
2009-01-03,580506,293634,874140,1,0,0.0,28.0,18,0.0,66.0,24,12.0,16,30.005,0.25
2009-01-04,402180,213098,615278,0,1,0.02,27.5,19,0.5,76.5,47,8.5,17,30.055,0.5700000000000003
2009-01-05,1012207,591455,1603662,0,0,0.0,20.0,16,0.0,57.5,33,9.0,10,30.16,0.38000000000000256
2009-01-06,1006184,600314,1606498,0,0,0.01,25.5,9,0.5,82.5,35,6.5,13,29.68,0.5399999999999991
2009-01-07,991858,606481,1598339,0,0,0.03,20.0,16,1.0,87.0,26,10.0,20,29.445,0.3299999999999983
2009-01-08,1000931,606524,1607455,0,0,0.0,15.5,7,0.5,74.5,13,10.5,11,29.85,0.4800000000000004
2009-01-09,985250,625043,1610293,0,0,0.13,21.0,14,0.0,82.0,28,7.5,15,30.065,0.10999999999999943
2009-01-10,521906,304657,826563,1,0,0.12,24.5,7,-0.5,88.0,16,12.5,11,30.1,0.17999999999999972
2009-01-11,390151,219600,609751,0,1,0.0,19.0,4,0.0,79.5,17,6.0,12,30.119999999999997,0.16000000000000014
2009-01-12,1009651,629944,1639595,0,0,0.11,22.0,16,0.0,87.0,26,6.5,13,30.04,0.379999999999999
2009-01-13,952091,615363,1567454,0,0,0.01,15.5,29,0.5,71.0,42,10.5,13,30.064999999999998,0.4499999999999993
2009-01-14,905548,620646,1526194,0,0,0.05,8.5,15,1.5,73.5,27,11.5,23,30.23,0.5
2009-01-15,755677,532219,1287896,0,0,0.0,-6.5,13,0.5,67.0,16,11.0,8,30.64,0.28000000000000114
2009-01-16,822136,542180,1364316,0,0,0.0,-7.0,20,0.0,68.0,28,9.0,8,30.625,0.39000000000000057
2009-01-17,553273,302764,856037,1,0,0.0,15.0,20,0.0,73.5,25,17.0,16,30.05,0.6799999999999997
2009-01-18,397317,224910,622227,0,1,0.0,13.5,7,0.5,73.5,29,9.5,9,29.84,0.10000000000000142
2009-01-19,665251,409551,1074802,0,0,0.0,18.0,12,0.0,69.5,29,13.5,9,29.91,0.11999999999999744
2009-01-20,1018227,624553,1642780,0,0,0.0,17.5,15,0.5,70.5,31,9.5,9,30.05,0.21999999999999886
2009-01-21,1068170,647903,1716073,0,0,0.0,20.0,16,0.0,74.0,22,7.0,14,30.020000000000003,0.1999999999999993
2009-01-22,1082611,657786,1740397,0,0,0.0,25.5,19,0.5,75.0,28,7.0,4,29.9,0.17999999999999972
2009-01-23,979795,622633,1602428,0,0,0.0,24.5,19,1.5,70.5,29,15.0,18,30.060000000000002,0.6600000000000001
2009-01-24,561515,316086,877601,1,0,0.0,9.5,17,0.5,50.5,31,11.5,13,30.48,0.14000000000000057
2009-01-25,376302,215452,591754,0,1,0.0,9.0,12,0.0,45.0,24,7.5,5,30.450000000000003,0.05999999999999872
2009-01-26,1024953,633365,1658318,0,0,0.0,11.5,11,0.5,49.0,20,3.0,6,30.515,0.07000000000000028
2009-01-27,1050873,646578,1697451,0,0,0.0,15.5,11,0.5,71.5,25,5.0,10,30.305,0.490000000000002
2009-01-28,1044085,653089,1697174,0,0,0.0,15.5,7,0.5,75.0,26,10.0,8,29.995,0.14999999999999858
2009-01-29,1040926,648114,1689040,0,0,0.0,20.0,16,0.0,73.0,26,13.5,13,29.924999999999997,0.19000000000000128
2009-01-30,1059741,627734,1687475,0,0,0.0,12.0,8,0.0,62.5,27,9.5,11,30.115000000000002,0.2099999999999973
2009-01-31,667780,340757,1008537,1,0,0.0,22.0,30,0.0,73.0,10,11.5,13,29.915,0.5300000000000011
2009-02-01,459271,242773,702044,0,1,0.0,31.5,11,0.5,65.0,26,10.5,9,29.88,0.35999999999999943
2009-02-02,1062276,628819,1691095,0,0,0.0,19.0,14,0.0,68.0,34,12.5,11,30.08,0.05999999999999872
2009-02-03,1058730,636578,1695308,0,0,0.0,11.0,16,0.0,63.0,20,16.0,16,30.2,0.35999999999999943
2009-02-04,1026435,631042,1657477,0,0,0.0,10.5,15,-0.5,59.0,28,10.5,21,30.465,0.28999999999999915
2009-02-05,1064605,643718,1708323,0,0,0.0,15.5,21,0.5,64.5,23,11.5,23,30.405,0.370000000000001
2009-02-06,1090042,639394,1729436,0,0,0.0,30.0,28,0.0,74.5,35,8.0,16,30.04,0.3200000000000003
2009-02-07,722336,387825,1110161,1,0,0.0,48.0,22,1.0,74.0,32,19.5,21,29.994999999999997,0.370000000000001
2009-02-08,469249,245082,714331,0,1,0.0,35.0,14,0.0,75.5,27,4.5,9,30.305,0.21000000000000085
2009-02-09,1061620,634229,1695849,0,0,0.13,41.0,26,-1.0,81.0,24,11.5,23,30.055,0.5700000000000003
2009-02-10,1121451,666014,1787465,0,0,0.0,56.0,12,0.0,71.0,46,13.0,14,29.740000000000002,0.08000000000000185
2009-02-11,1001838,637558,1639396,0,0,0.64,44.0,16,0.0,88.0,24,15.5,31,29.505000000000003,0.5500000000000007
2009-02-12,943891,620278,1564169,0,0,0.0,33.5,7,0.5,73.5,17,15.0,16,29.990000000000002,0.33999999999999986
2009-02-13,1008863,643066,1651929,0,0,0.0,30.0,8,0.0,74.5,37,6.0,12,30.145,0.1700000000000017
2009-02-14,711324,388028,1099352,1,0,0.01,28.5,9,-0.5,76.0,34,6.5,13,30.16,0.240000000000002
2009-02-15,466104,262442,728546,0,1,0.0,24.5,11,-0.5,67.5,21,7.0,6,30.36,0.14000000000000057
2009-02-16,765356,486133,1251489,0,0,0.0,25.5,15,0.5,62.5,31,5.0,10,30.384999999999998,0.2099999999999973
2009-02-17,1087248,654156,1741404,0,0,0.01,34.0,14,0.0,75.0,50,14.5,15,29.925,0.7100000000000009
2009-02-18,1030930,637389,1668319,0,0,0.38,29.0,20,1.0,82.5,35,12.0,24,29.595,0.5100000000000016
2009-02-19,1004978,639414,1644392,0,0,0.0,15.5,11,0.5,60.5,15,15.5,13,29.994999999999997,0.33000000000000185
2009-02-20,1032282,632936,1665218,0,0,0.0,20.0,16,0.0,54.5,23,10.5,13,30.14,0.14000000000000057
2009-02-21,578539,329252,907791,1,0,0.11,24.5,11,-0.5,84.5,31,14.0,28,29.915,0.4299999999999997
2009-02-22,422899,231506,654405,0,1,0.0,19.5,11,0.5,67.0,28,9.5,9,30.35,0.41999999999999815
2009-02-23,1030913,619409,1650322,0,0,0.0,18.5,17,-0.5,60.5,35,6.5,5,30.58,0.16000000000000014
2009-02-24,1072167,642992,1715159,0,0,0.0,30.0,18,0.0,63.5,35,10.5,9,30.33,0.31999999999999673
2009-02-25,1082105,650665,1732770,0,0,0.0,45.0,20,0.0,66.5,39,8.5,17,30.065,0.21000000000000085
2009-02-26,981515,624424,1605939,0,0,1.66,44.0,18,0.0,89.5,21,11.5,23,29.795,0.6900000000000013
2009-02-27,1045953,631269,1677222,0,0,0.06,36.5,27,-0.5,81.0,38,14.5,19,29.945,0.8900000000000006
2009-02-28,639146,349295,988441,1,0,0.0,24.5,7,-0.5,65.5,19,13.0,14,30.4,0.0400000000000027
2009-03-01,385236,219552,604788,0,1,0.0,18.0,6,0.0,66.5,39,16.0,16,30.485,0.18999999999999773
2009-03-02,866001,570796,1436797,0,0,0.0,18.5,5,-0.5,68.0,26,12.0,10,30.575,0.07000000000000028
2009-03-03,1095720,642501,1738221,0,0,0.0,23.5,9,0.5,63.0,36,7.0,6,30.485,0.18999999999999773
2009-03-04,1098350,648398,1746748,0,0,0.0,36.0,16,0.0,46.0,20,10.0,8,30.240000000000002,0.3000000000000007
2009-03-05,1105607,658867,1764474,0,0,0.0,52.5,23,-0.5,65.5,41,15.5,17,29.875,0.39000000000000057
2009-03-06,1106466,653708,1760174,0,0,0.0,54.5,23,-0.5,61.0,56,9.5,9,29.89,0.33999999999999986
2009-03-07,564839,319673,884512,1,0,1.25,42.5,7,-0.5,86.5,27,12.0,24,29.93,0.17999999999999972
2009-03-08,367983,212484,580467,0,1,1.73,45.0,20,0.0,89.0,22,14.0,28,29.72,0.6400000000000006
2009-03-09,1073249,638209,1711458,0,0,0.04,38.5,9,-0.5,83.0,26,6.0,12,30.15,0.22000000000000242
2009-03-10,1026177,636119,1662296,0,0,0.98,49.5,25,2.5,88.0,24,18.0,24,29.82,0.3999999999999986
2009-03-11,1058738,649963,1708701,0,0,0.0,27.0,16,0.0,64.0,24,21.5,17,30.265,0.7699999999999996
2009-03-12,1039462,646252,1685714,0,0,0.0,20.5,9,-0.5,61.0,14,9.5,9,30.685000000000002,0.15000000000000213
2009-03-13,1075419,656181,1731600,0,0,0.0,31.0,20,0.0,56.0,44,4.5,9,30.455,0.2699999999999996
2009-03-14,699923,471323,1171246,1,0,0.0,38.5,23,-0.5,55.5,45,6.0,12,30.21,0.17999999999999972
2009-03-15,484927,286972,771899,0,1,0.0,44.5,25,-0.5,54.5,49,5.0,10,30.135,0.07000000000000028
2009-03-16,1040208,648040,1688248,0,0,0.0,54.0,20,0.0,45.5,29,5.0,10,30.165,0.07000000000000028
2009-03-17,1110747,683241,1793988,0,0,0.0,59.5,27,0.5,53.5,47,14.0,16,30.045,0.2099999999999973
2009-03-18,1051328,653127,1704455,0,0,0.0,50.0,14,0.0,47.5,39,8.0,16,30.1,0.22000000000000242
2009-03-19,1073688,656286,1729974,0,0,0.0,37.0,18,0.0,53.0,32,10.5,9,30.355,0.25
2009-03-20,1064573,643149,1707722,0,0,0.0,34.5,15,-0.5,56.0,34,5.0,10,30.47,0.14000000000000057
2009-03-21,684551,377094,1061645,1,0,0.0,50.0,22,0.0,48.5,37,5.0,10,30.37,0.10000000000000142
2009-03-22,471865,260374,732239,0,1,0.0,52.0,20,0.0,47.0,30,7.5,15,30.345,0.10999999999999943
2009-03-23,1007657,598236,1605893,0,0,0.01,48.0,18,0.0,54.0,38,16.5,15,30.195,0.23000000000000043
2009-03-24,1023641,616038,1639679,0,0,0.14,60.0,20,0.0,58.0,46,22.0,20,29.865000000000002,0.41000000000000014
2009-03-25,1052157,625381,1677538,0,0,0.0,44.5,11,5.5,66.0,32,14.5,19,29.785,0.22999999999999687
2009-03-26,1053676,633781,1687457,0,0,0.0,49.0,20,-1.0,54.0,38,6.5,13,29.92,0.08000000000000185
2009-03-27,969091,614690,1583781,0,0,0.0,40.0,12,0.0,67.0,18,10.5,11,30.0,0.0799999999999983
2009-03-28,582316,331568,913884,1,0,0.38,35.0,4,0.0,80.5,39,16.5,15,29.715,0.5499999999999972
2009-03-29,360851,229406,590257,0,1,0.58,36.5,9,-0.5,77.5,45,15.5,17,29.615000000000002,0.5899999999999999
2009-03-30,1044468,628992,1673460,0,0,0.0,35.5,15,0.5,61.5,41,8.0,16,30.03,0.17999999999999972
2009-03-31,1007561,628945,1636506,0,0,0.4,46.0,14,0.0,78.0,44,14.5,17,29.705,0.389999999999997
2009-04-01,1103516,658559,1762075,0,0,0.0,45.5,17,0.5,53.5,39,14.5,19,29.735,0.23000000000000043
2009-04-02,1017567,649643,1667210,0,0,0.08,47.0,16,-1.0,65.5,35,11.5,23,29.67,0.360000000000003
2009-04-03,1094889,653334,1748223,0,0,0.15,43.5,13,-1.5,68.5,49,11.5,23,29.689999999999998,0.4800000000000004
2009-04-04,696212,390735,1086947,1,0,0.0,40.5,15,-0.5,55.5,39,7.0,14,30.03,0.16000000000000014
2009-04-05,394704,236381,631085,0,1,0.34,38.0,10,-1.0,75.5,41,16.5,13,29.845,0.3099999999999987
2009-04-06,878367,593691,1472058,0,0,0.0,36.0,6,0.0,72.0,30,14.5,19,29.814999999999998,0.19000000000000128
2009-04-07,948719,636189,1584908,0,0,0.0,39.0,18,0.0,47.0,50,14.0,16,29.814999999999998,0.129999999999999
2009-04-08,963532,642963,1606495,0,0,0.0,43.0,22,-1.0,50.5,45,7.5,15,29.740000000000002,0.08000000000000185
2009-04-09,952099,638401,1590500,0,0,0.0,46.0,22,0.0,43.0,36,6.5,13,29.865000000000002,0.129999999999999
2009-04-10,866040,562197,1428237,0,0,0.0,42.5,7,-0.5,53.5,23,17.0,14,30.025,0.25
2009-04-11,641437,349911,991348,1,0,0.0,41.0,10,0.0,52.0,48,8.0,16,30.275,0.2099999999999973
2009-04-12,423274,228889,652163,0,1,0.0,43.0,20,-1.0,55.5,39,7.5,15,30.275,0.2900000000000027
2009-04-13,937261,619681,1556942,0,0,0.48,41.5,9,0.5,68.5,63,17.0,14,29.945,0.36999999999999744
2009-04-14,1028849,642703,1671552,0,0,0.0,40.5,7,-0.5,80.0,40,14.0,14,29.91,0.29999999999999716
2009-04-15,1073275,682839,1756114,0,0,0.0,49.0,16,0.0,48.0,44,10.0,10,30.195,0.25
2009-04-16,1082379,692868,1775247,0,0,0.0,49.0,24,0.0,49.5,47,6.5,13,30.395,0.10999999999999943
2009-04-17,1087613,695313,1782926,0,0,0.0,54.5,31,-0.5,46.0,44,5.0,10,30.325,0.25
2009-04-18,690066,421519,1111585,1,0,0.0,59.5,27,0.5,51.5,37,6.0,12,30.075000000000003,0.23000000000000043
2009-04-19,398430,243756,642186,0,1,0.85,54.0,16,1.0,85.0,30,6.5,13,29.82,0.259999999999998
2009-04-20,1007645,629066,1636711,0,0,0.15,48.0,12,0.0,76.0,42,15.0,12,29.630000000000003,0.08000000000000185
2009-04-21,1030738,659154,1689892,0,0,0.11,40.5,7,-0.5,82.5,35,14.0,12,29.68,0.240000000000002
2009-04-22,1040599,679753,1720352,0,0,0.0,50.5,23,-0.5,53.0,58,14.0,20,29.915,0.2699999999999996
2009-04-23,1039524,688741,1728265,0,0,0.16,52.5,27,-0.5,54.5,45,11.0,14,29.979999999999997,0.3000000000000007
2009-04-24,1084984,679180,1764164,0,0,0.04,69.5,29,0.5,62.5,51,11.5,23,29.795,0.129999999999999
2009-04-25,612802,358235,971037,1,0,0.09,59.5,35,-1.5,76.5,33,12.5,25,29.985,0.28999999999999915
2009-04-26,422437,251595,674032,0,1,0.3,61.5,39,0.5,69.0,62,14.0,28,30.035,0.18999999999999773
2009-04-27,972593,633164,1605757,0,0,0.92,66.5,13,-0.5,74.0,52,14.0,20,30.02,0.240000000000002
2009-04-28,1043138,650112,1693250,0,0,0.09,46.5,9,1.5,78.5,31,14.0,16,30.28,0.28000000000000114
2009-04-29,1045681,648841,1694522,0,0,0.04,50.5,9,-0.5,83.5,13,8.5,7,30.259999999999998,0.23999999999999844
2009-04-30,999397,660465,1659862,0,0,0.42,62.0,14,-2.0,88.5,23,10.0,12,29.91,0.3999999999999986
2009-05-01,1116163,677684,1793847,0,0,0.04,55.0,14,1.0,71.5,29,10.5,11,29.935000000000002,0.16999999999999815
2009-05-02,764832,399421,1164253,1,0,0.0,54.5,19,-0.5,51.5,49,12.0,16,29.96,0.14000000000000057
2009-05-03,528055,291070,819125,0,1,0.0,58.0,24,0.0,48.0,46,6.5,13,29.925,0.07000000000000028
2009-05-04,1081915,667219,1749134,0,0,0.0,60.0,20,0.0,47.0,38,8.0,16,29.994999999999997,0.129999999999999
2009-05-05,1091934,680732,1772666,0,0,0.0,62.5,15,-0.5,48.0,32,6.5,13,29.955,0.15000000000000213
2009-05-06,1040297,650834,1691131,0,0,0.86,65.0,20,-1.0,67.0,52,7.5,15,29.785,0.1700000000000017
2009-05-07,1071031,675865,1746896,0,0,0.03,67.0,20,0.0,62.0,62,11.0,12,29.735,0.07000000000000028
2009-05-08,1084713,657966,1742679,0,0,0.01,65.0,16,0.0,70.0,48,7.0,14,29.685000000000002,0.129999999999999
2009-05-09,674760,343099,1017859,1,0,0.0,54.5,19,-0.5,75.0,24,12.5,25,29.835,0.5700000000000003
2009-05-10,474595,249540,724135,0,1,0.02,54.5,23,-0.5,59.0,46,10.5,21,30.130000000000003,0.120000000000001
2009-05-11,1019002,620480,1639482,0,0,0.0,51.0,20,-1.0,57.5,49,6.5,13,30.205,0.06999999999999673
2009-05-12,1070549,675570,1746119,0,0,0.0,58.5,27,-0.5,43.5,39,10.0,20,30.12,0.28000000000000114
2009-05-13,979697,640084,1619781,0,0,0.95,62.0,18,0.0,67.5,65,16.5,19,29.765,0.41000000000000014
2009-05-14,1074183,690670,1764853,0,0,0.08,62.0,14,0.0,68.0,52,12.0,24,29.86,0.5600000000000023
2009-05-15,985291,650805,1636096,0,0,0.7,59.0,8,-1.0,81.0,38,8.0,16,29.985,0.39000000000000057
2009-05-16,746301,406577,1152878,1,0,0.04,56.0,12,0.0,64.5,71,13.5,19,30.04,0.4400000000000013
2009-05-17,511550,293680,805230,0,1,0.0,50.5,17,-0.5,43.5,37,6.5,13,30.335,0.10999999999999943
2009-05-18,1045190,623839,1669029,0,0,0.0,55.5,21,0.5,41.0,38,11.0,14,30.299999999999997,0.16000000000000014
2009-05-19,1072111,650975,1723086,0,0,0.0,67.5,25,0.5,40.0,18,12.5,11,30.215,0.10999999999999943
2009-05-20,1085546,664197,1749743,0,0,0.0,72.5,23,-0.5,36.5,35,14.0,14,30.13,0.17999999999999972
2009-05-21,1070609,663646,1734255,0,0,0.0,72.5,23,0.5,46.5,37,11.5,11,30.085,0.08999999999999986
2009-05-22,1052067,637603,1689670,0,0,0.0,63.5,13,0.5,61.5,39,12.0,12,30.17,0.08000000000000185
2009-05-23,700549,367228,1067777,1,0,0.0,67.0,24,0.0,57.5,35,6.5,13,30.065,0.10999999999999943
2009-05-24,511582,288558,800140,0,1,0.0,62.5,15,-0.5,60.5,41,10.5,11,30.045,0.06999999999999673
2009-05-25,409208,258452,667660,0,1,0.08,60.5,7,-0.5,62.0,38,11.0,12,29.990000000000002,0.13999999999999702
2009-05-26,998498,634549,1633047,0,0,1.38,65.0,20,-1.0,73.0,54,5.0,10,29.805,0.21000000000000085
2009-05-27,1026962,648266,1675228,0,0,0.0,66.0,18,-1.0,84.0,26,7.5,15,29.67,0.05999999999999872
2009-05-28,1038163,663980,1702143,0,0,0.0,59.5,9,-1.5,77.5,21,7.0,14,29.755,0.14999999999999858
2009-05-29,1064215,677893,1742108,0,0,0.0,66.0,22,-1.0,65.0,50,7.5,15,29.865000000000002,0.08999999999999986
2009-05-30,695552,385727,1081279,1,0,0.0,66.5,25,-0.5,53.5,53,7.0,14,29.795,0.23000000000000043
2009-05-31,511749,289239,800988,0,1,0.0,60.0,24,0.0,57.0,46,6.5,13,29.92,0.16000000000000014
2009-06-01,1011224,619841,1631065,0,0,0.83,66.0,28,0.0,65.5,49,10.0,20,29.93,0.240000000000002
2009-06-02,1036601,635007,1671608,0,0,0.06,55.5,11,0.5,79.0,30,9.5,11,30.07,0.11999999999999744
2009-06-03,1092082,659178,1751260,0,0,0.0,54.5,13,0.5,58.0,44,11.0,12,30.13,0.10000000000000142
2009-06-04,1078827,665490,1744317,0,0,0.0,57.0,22,0.0,48.5,45,8.0,8,30.055,0.13000000000000256
2009-06-05,1074738,656345,1731083,0,0,0.0,64.0,32,0.0,51.0,46,10.0,20,29.9,0.14000000000000057
2009-06-06,676207,368951,1045158,1,0,0.0,60.5,11,-0.5,65.5,23,6.5,13,29.924999999999997,0.129999999999999
2009-06-07,489403,264624,754027,0,1,0.0,64.0,18,0.0,71.5,25,9.5,9,29.869999999999997,0.08000000000000185
2009-06-08,1003036,633669,1636705,0,0,0.3,68.5,27,-0.5,75.0,50,10.5,21,29.765,0.14999999999999858
2009-06-09,1017857,645412,1663269,0,0,0.0,61.5,9,0.5,81.0,26,6.0,12,29.909999999999997,0.16000000000000014
2009-06-10,1010707,655620,1666327,0,0,0.04,60.5,11,-0.5,71.5,35,10.0,8,29.9,0.120000000000001
2009-06-11,881200,627380,1508580,0,0,0.98,56.5,7,-0.5,80.5,27,9.5,9,29.83,0.16000000000000014
2009-06-12,1067730,722970,1790700,0,0,0.0,61.0,22,-1.0,65.0,48,8.0,8,29.950000000000003,0.05999999999999872
2009-06-13,619909,429667,1049576,1,0,0.31,60.5,11,-0.5,76.5,27,6.5,13,29.990000000000002,0.05999999999999872
2009-06-14,519510,372743,892253,0,1,0.0,65.0,20,-1.0,61.0,44,6.0,12,30.005000000000003,0.05000000000000071
2009-06-15,969271,636444,1605715,0,0,0.0,70.0,22,0.0,50.0,38,7.0,14,30.0,0.0799999999999983
2009-06-16,913925,644994,1558919,0,0,1.07,67.5,7,0.5,71.0,58,11.0,12,29.884999999999998,0.15000000000000213
2009-06-17,978050,671546,1649596,0,0,0.0,68.5,9,-0.5,82.5,29,7.0,14,29.845,0.10999999999999943
2009-06-18,970757,684946,1655703,0,0,0.11,71.5,19,-0.5,77.0,34,8.0,16,29.79,0.21999999999999886
2009-06-19,868477,622117,1490594,0,0,0.87,77.0,22,-1.0,82.5,35,20.0,40,29.68,0.240000000000002
2009-06-20,757562,423217,1180779,1,0,0.0,78.5,19,-0.5,67.0,54,7.5,15,29.705,0.15000000000000213
2009-06-21,514773,292519,807292,0,1,0.0,79.5,13,-1.5,64.0,24,6.0,12,29.810000000000002,0.05999999999999872
2009-06-22,957022,623252,1580274,0,0,0.06,80.0,18,0.0,70.5,35,8.5,9,29.785,0.07000000000000028
2009-06-23,978739,644145,1622884,0,0,0.0,83.0,16,0.0,61.5,29,5.0,10,29.85,0.05999999999999872
2009-06-24,937838,642145,1579983,0,0,0.78,83.0,20,0.0,61.0,46,23.0,46,29.89,0.16000000000000014
2009-06-25,969861,659105,1628966,0,0,0.0,85.0,16,0.0,60.0,32,6.5,13,29.77,0.11999999999999744
