,total_rides,max_temp,max_dew_pt,max_hum,max_wind,max_pres,precip,is_sat,is_holi,temp_var,dew_pt_var,hum_var,wind_var,pres_var
2010-05-25 00:00:00,1695434,88,0,73,18,0.0,0.0,0,0,-19,0,-30,-18,0.0
2010-05-26 00:00:00,1693220,87,0,84,21,0.0,0.0,0,0,-21,0,-39,-21,0.0
2010-05-27 00:00:00,1693601,77,0,84,20,0.0,0.0,0,0,-16,0,-51,-20,0.0
2010-05-28 00:00:00,1689163,79,0,68,17,0.0,0.0,0,0,-22,0,-30,-17,0.0
2010-05-29 00:00:00,1101663,86,0,78,13,0.0,0.0,1,0,-27,0,-36,-13,0.0
2010-05-30 00:00:00,848118,91,0,90,15,0.0,0.0,0,1,-30,0,-56,-15,0.0
2010-05-31 00:00:00,591423,81,0,93,31,0.0,0.26,0,1,-15,0,-33,-31,0.0
2010-06-01 00:00:00,1694028,85,0,100,17,0.0,0.0,0,0,-22,0,-66,-17,0.0
2010-06-02 00:00:00,1653156,77,0,93,17,0.0,1.02,0,0,-20,0,-29,-17,0.0
2010-06-03 00:00:00,1731107,71,0,86,14,0.0,0.0,0,0,-15,0,-55,-14,0.0
2010-06-04 00:00:00,1692400,83,0,74,23,0.0,0.0,0,0,-26,0,-20,-23,0.0
2010-06-05 00:00:00,987372,79,0,93,31,0.0,0.15,1,0,-19,0,-33,-31,0.0
2010-06-06 00:00:00,763849,76,0,84,29,0.0,0.0,0,1,-21,0,-35,-29,0.0
2010-06-07 00:00:00,1681087,70,0,93,14,0.0,0.0,0,0,-16,0,-49,-14,0.0
2010-06-08 00:00:00,1584021,67,0,93,22,0.0,0.45,0,0,-9,0,-33,-22,0.0
2010-06-09 00:00:00,1740260,83,0,97,23,0.0,0.0,0,0,-18,0,-67,-23,0.0
2010-06-10 00:00:00,1727128,77,0,78,15,0.0,0.0,0,0,-19,0,-32,-15,0.0
2010-06-11 00:00:00,1824403,89,0,81,26,0.0,0.02,0,0,-25,0,-26,-26,0.0
2010-06-12 00:00:00,1045192,77,0,94,15,0.0,0.34,1,0,-15,0,-18,-15,0.0
2010-06-13 00:00:00,800344,71,0,93,12,0.0,0.25,0,1,-9,0,-20,-12,0.0
2010-06-14 00:00:00,1618369,70,0,100,15,0.0,0.0,0,0,-10,0,-24,-15,0.0
2010-06-15 00:00:00,1635029,79,0,97,16,0.0,0.59,0,0,-19,0,-23,-16,0.0
2010-06-16 00:00:00,1727639,82,0,93,20,0.0,0.0,0,0,-19,0,-42,-20,0.0
2010-06-17 00:00:00,1674038,84,0,87,14,0.0,0.0,0,0,-20,0,-40,-14,0.0
2010-06-18 00:00:00,1634507,90,0,93,46,0.0,0.87,0,0,-23,0,-41,-46,0.0
2010-06-19 00:00:00,1145714,85,0,93,25,0.0,0.0,1,0,-19,0,-56,-25,0.0
2010-06-20 00:00:00,767150,81,0,93,16,0.0,0.0,0,1,-17,0,-42,-16,0.0
2010-06-21 00:00:00,1494734,85,0,81,36,0.0,0.22,0,0,-18,0,-26,-36,0.0
2010-06-22 00:00:00,1583368,85,0,90,16,0.0,0.0,0,0,-16,0,-35,-16,0.0
2010-06-23 00:00:00,1448260,87,0,90,26,0.0,0.87,0,0,-18,0,-29,-26,0.0
2010-06-24 00:00:00,1622786,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0
2010-06-25 00:00:00,1692165,84,0,90,16,0.0,0.0,0,0,-22,0,-39,-16,0.0
2010-06-26 00:00:00,1114713,87,0,90,25,0.0,0.85,1,0,-18,0,-39,-25,0.0
2010-06-27 00:00:00,881639,85,0,87,22,0.0,0.54,0,1,-13,0,-32,-22,0.0
2010-06-28 00:00:00,1609922,82,0,87,21,0.0,0.0,0,0,-19,0,-45,-21,0.0
2010-06-29 00:00:00,1636483,75,0,78,21,0.0,0.0,0,0,-16,0,-37,-21,0.0
2010-06-30 00:00:00,1665133,75,0,86,15,0.0,0.0,0,0,-19,0,-51,-15,0.0
2010-07-01 00:00:00,1799184,77,0,86,13,0.0,0.0,0,0,-22,0,-55,-13,0.0
2010-07-02 00:00:00,1677181,83,0,84,15,0.0,0.0,0,0,-24,0,-50,-15,0.0
2010-07-03 00:00:00,1186559,87,0,78,17,0.0,0.0,1,0,-27,0,-47,-17,0.0
2010-07-04 00:00:00,948839,91,0,74,24,0.0,0.0,0,1,-23,0,-30,-24,0.0
2010-07-05 00:00:00,829140,91,0,74,28,0.0,0.0,0,1,-13,0,-36,-28,0.0
2010-07-06 00:00:00,1543689,90,0,93,26,0.0,0.37,0,0,-17,0,-41,-26,0.0
2010-07-07 00:00:00,1568090,93,0,100,23,0.0,0.2,0,0,-22,0,-56,-23,0.0
2010-07-08 00:00:00,1578888,88,0,93,14,0.0,0.16,0,0,-15,0,-43,-14,0.0
2010-07-09 00:00:00,1606775,88,0,76,18,0.0,0.0,0,0,-18,0,-48,-18,0.0
2010-07-10 00:00:00,1044097,89,0,73,16,0.0,0.0,1,0,-20,0,-37,-16,0.0
2010-07-11 00:00:00,746511,0,0,0,0,0.0,0.0,0,1,0,0,0,0,0.0
2010-07-12 00:00:00,1561859,84,0,100,13,0.0,0.0,0,0,-19,0,-49,-13,0.0
2010-07-13 00:00:00,1609290,84,0,90,13,0.0,0.17,0,0,-14,0,-42,-13,0.0
2010-07-14 00:00:00,1609026,90,0,97,20,0.0,0.0,0,0,-20,0,-45,-20,0.0
2010-07-15 00:00:00,1650099,90,0,88,21,0.0,0.01,0,0,-19,0,-45,-21,0.0
2010-07-16 00:00:00,1682377,90,0,78,17,0.0,0.0,0,0,-23,0,-46,-17,0.0
2010-07-17 00:00:00,1172630,93,0,79,15,0.0,0.0,1,0,-22,0,-52,-15,0.0
2010-07-18 00:00:00,832103,92,0,87,22,0.0,0.01,0,1,-20,0,-40,-22,0.0
2010-07-19 00:00:00,1608198,84,0,97,13,0.0,0.01,0,0,-15,0,-49,-13,0.0
2010-07-20 00:00:00,1630951,86,0,90,16,0.0,0.0,0,0,-18,0,-35,-16,0.0
2010-07-21 00:00:00,1657197,91,0,93,16,0.0,0.0,0,0,-19,0,-59,-16,0.0
2010-07-22 00:00:00,1597584,90,0,90,26,0.0,0.01,0,0,-21,0,-31,-26,0.0
2010-07-23 00:00:00,1556231,94,0,93,29,0.0,2.79,0,0,-24,0,-41,-29,0.0
2010-07-24 00:00:00,987729,87,0,100,24,0.0,3.64,1,0,-18,0,-43,-24,0.0
2010-07-25 00:00:00,824084,81,0,90,17,0.0,0.0,0,1,-15,0,-57,-17,0.0
2010-07-26 00:00:00,1574221,84,0,84,15,0.0,0.0,0,0,-23,0,-41,-15,0.0
2010-07-27 00:00:00,1605712,88,0,84,14,0.0,0.0,0,0,-20,0,-31,-14,0.0
2010-07-28 00:00:00,1575677,88,0,88,16,0.0,0.0,0,0,-15,0,-33,-16,0.0
2010-07-29 00:00:00,1618623,82,0,84,14,0.0,0.0,0,0,-15,0,-49,-14,0.0
2010-07-30 00:00:00,1626919,80,0,73,14,0.0,0.0,0,0,-11,0,-34,-14,0.0
2010-07-31 00:00:00,1108045,80,0,93,17,0.0,0.68,1,0,-15,0,-31,-17,0.0
2010-08-01 00:00:00,840188,86,0,93,10,0.0,0.0,0,1,-21,0,-45,-10,0.0
2010-08-02 00:00:00,1574307,84,0,90,18,0.0,0.0,0,0,-17,0,-35,-18,0.0
2010-08-03 00:00:00,1595311,86,0,94,13,0.0,0.28,0,0,-20,0,-24,-13,0.0
2010-08-04 00:00:00,1543352,83,0,100,38,0.0,0.48,0,0,-12,0,-26,-38,0.0
2010-08-05 00:00:00,1647474,83,0,93,22,0.0,0.0,0,0,-15,0,-50,-22,0.0
2010-08-06 00:00:00,1739119,82,0,84,14,0.0,0.0,0,0,-18,0,-42,-14,0.0
2010-08-07 00:00:00,1219707,83,0,93,17,0.0,0.0,1,0,-21,0,-39,-17,0.0
2010-08-08 00:00:00,879467,87,0,84,30,0.0,0.08,0,1,-18,0,-29,-30,0.0
2010-08-09 00:00:00,1550291,88,0,87,22,0.0,0.15,0,0,-16,0,-30,-22,0.0
2010-08-10 00:00:00,1571878,89,0,94,12,0.0,0.0,0,0,-14,0,-39,-12,0.0
2010-08-11 00:00:00,1563709,90,0,94,17,0.0,0.0,0,0,-15,0,-51,-17,0.0
2010-08-12 00:00:00,1575017,92,0,94,12,0.0,0.0,0,0,-18,0,-45,-12,0.0
2010-08-13 00:00:00,1584295,92,0,87,31,0.0,0.25,0,0,-19,0,-46,-31,0.0
2010-08-14 00:00:00,1148524,88,0,93,13,0.0,0.0,1,0,-16,0,-43,-13,0.0
2010-08-15 00:00:00,866998,83,0,87,23,0.0,0.0,0,1,-17,0,-47,-23,0.0
2010-08-16 00:00:00,1555961,80,0,84,21,0.0,0.0,0,0,-17,0,-49,-21,0.0
2010-08-17 00:00:00,1568908,79,0,84,13,0.0,0.03,0,0,-15,0,-41,-13,0.0
2010-08-18 00:00:00,1612168,84,0,93,10,0.0,0.05,0,0,-21,0,-48,-10,0.0
2010-08-19 00:00:00,1629138,88,0,84,14,0.0,0.0,0,0,-22,0,-38,-14,0.0
2010-08-20 00:00:00,1617389,92,0,84,22,0.0,0.03,0,0,-21,0,-33,-22,0.0
2010-08-21 00:00:00,1125283,86,0,93,15,0.0,0.45,1,0,-15,0,-34,-15,0.0
2010-08-22 00:00:00,806764,81,0,90,14,0.0,0.0,0,1,-13,0,-39,-14,0.0
2010-08-23 00:00:00,1592226,80,0,93,14,0.0,0.0,0,0,-15,0,-35,-14,0.0
2010-08-24 00:00:00,1637023,84,0,93,17,0.0,0.0,0,0,-20,0,-46,-17,0.0
2010-08-25 00:00:00,1663360,79,0,78,17,0.0,0.0,0,0,-18,0,-45,-17,0.0
2010-08-26 00:00:00,1672872,79,0,75,10,0.0,0.0,0,0,-20,0,-43,-10,0.0
2010-08-27 00:00:00,1691987,86,0,80,13,0.0,0.0,0,0,-27,0,-37,-13,0.0
2010-08-28 00:00:00,1137453,88,0,93,17,0.0,0.0,1,0,-23,0,-67,-17,0.0
2010-08-29 00:00:00,806103,94,0,93,20,0.0,0.0,0,1,-23,0,-47,-20,0.0
2010-08-30 00:00:00,1633423,88,0,74,20,0.0,0.0,0,0,-14,0,-21,-20,0.0
2010-08-31 00:00:00,1673736,93,0,82,21,0.0,0.0,0,0,-18,0,-38,-21,0.0
2010-09-01 00:00:00,1711433,81,0,93,20,0.0,0.17,0,0,-10,0,-35,-20,0.0
2010-09-02 00:00:00,1644591,83,0,93,26,0.0,1.55,0,0,-18,0,-31,-26,0.0
2010-09-03 00:00:00,1717503,70,0,93,26,0.0,0.0,0,0,-14,0,-46,-26,0.0
2010-09-04 00:00:00,1146750,68,0,83,22,0.0,0.0,1,0,-17,0,-46,-22,0.0
2010-09-05 00:00:00,896583,76,0,86,17,0.0,0.0,0,1,-27,0,-45,-17,0.0
2010-09-06 00:00:00,772576,82,0,68,25,0.0,0.0,0,1,-16,0,-34,-25,0.0
2010-09-07 00:00:00,1790800,77,0,69,37,0.0,0.0,0,0,-19,0,-38,-37,0.0
2010-09-08 00:00:00,1823116,71,0,83,15,0.0,0.0,0,0,-20,0,-43,-15,0.0
2010-09-09 00:00:00,1782767,67,0,89,13,0.0,0.0,0,0,-17,0,-44,-13,0.0
2010-09-10 00:00:00,1808837,72,0,80,17,0.0,0.0,0,0,-17,0,-36,-17,0.0
2010-09-11 00:00:00,1058778,75,0,93,17,0.0,0.24,1,0,-17,0,-41,-17,0.0
2010-09-12 00:00:00,822660,83,0,86,16,0.0,0.0,0,1,-29,0,-55,-16,0.0
2010-09-13 00:00:00,1787052,82,0,86,17,0.0,0.0,0,0,-25,0,-60,-17,0.0
2010-09-14 00:00:00,1816715,77,0,78,16,0.0,0.0,0,0,-23,0,-47,-16,0.0
2010-09-15 00:00:00,1834457,75,0,84,18,0.0,0.0,0,0,-16,0,-35,-18,0.0
2010-09-16 00:00:00,1781743,69,0,93,17,0.0,0.16,0,0,-16,0,-38,-17,0.0
2010-09-17 00:00:00,1848311,74,0,93,14,0.0,0.0,0,0,-25,0,-49,-14,0.0
2010-09-18 00:00:00,1060662,65,0,90,22,0.0,0.35,1,0,-7,0,-23,-22,0.0
2010-09-19 00:00:00,799102,67,0,80,15,0.0,0.0,0,1,-12,0,-28,-15,0.0
2010-09-20 00:00:00,1753208,75,0,84,12,0.0,0.0,0,0,-13,0,-19,-12,0.0
2010-09-21 00:00:00,1818567,88,0,87,32,0.0,0.05,0,0,-20,0,-45,-32,0.0
2010-09-22 00:00:00,1789776,74,0,93,10,0.0,0.0,0,0,-11,0,-27,-10,0.0
2010-09-23 00:00:00,1834849,89,0,93,33,0.0,0.0,0,0,-24,0,-52,-33,0.0
2010-09-24 00:00:00,1716218,80,0,90,37,0.0,0.26,0,0,-24,0,-41,-37,0.0
2010-09-25 00:00:00,1133474,60,0,83,20,0.0,0.0,1,0,-8,0,-32,-20,0.0
2010-09-26 00:00:00,770681,60,0,83,20,0.0,0.0,0,1,-10,0,-26,-20,0.0
2010-09-27 00:00:00,1755823,65,0,86,12,0.0,0.0,0,0,-17,0,-38,-12,0.0
2010-09-28 00:00:00,1781942,71,0,93,12,0.0,0.0,0,0,-25,0,-60,-12,0.0
2010-09-29 00:00:00,1779760,75,0,93,17,0.0,0.0,0,0,-23,0,-62,-17,0.0
2010-09-30 00:00:00,1789296,74,0,83,22,0.0,0.0,0,0,-22,0,-45,-22,0.0
2010-10-01 00:00:00,1838101,73,0,86,17,0.0,0.08,0,0,-25,0,-52,-17,0.0
2010-10-02 00:00:00,1044156,57,0,93,29,0.0,0.26,1,0,-12,0,-39,-29,0.0
2010-10-03 00:00:00,759509,56,0,92,22,0.0,0.08,0,1,-14,0,-45,-22,0.0
2010-10-04 00:00:00,1759466,60,0,92,10,0.0,0.0,0,0,-22,0,-48,-10,0.0
2010-10-05 00:00:00,1789090,68,0,93,12,0.0,0.0,0,0,-29,0,-64,-12,0.0
2010-10-06 00:00:00,1787488,78,0,77,16,0.0,0.0,0,0,-32,0,-46,-16,0.0
2010-10-07 00:00:00,1801465,76,0,77,13,0.0,0.0,0,0,-27,0,-55,-13,0.0
2010-10-08 00:00:00,1813610,79,0,66,16,0.0,0.0,0,0,-31,0,-45,-16,0.0
2010-10-09 00:00:00,1186399,86,0,87,10,0.0,0.0,1,0,-31,0,-53,-10,0.0
2010-10-10 00:00:00,942271,84,0,93,14,0.0,0.0,0,1,-27,0,-64,-14,0.0
2010-10-11 00:00:00,1452283,82,0,93,15,0.0,0.0,0,0,-28,0,-63,-15,0.0
2010-10-12 00:00:00,1804058,76,0,93,12,0.0,0.0,0,0,-24,0,-47,-12,0.0
2010-10-13 00:00:00,1751282,66,0,93,21,0.0,0.1,0,0,-19,0,-61,-21,0.0
2010-10-14 00:00:00,1811200,66,0,65,23,0.0,0.0,0,0,-23,0,-43,-23,0.0
2010-10-15 00:00:00,1821255,63,0,93,20,0.0,0.0,0,0,-18,0,-50,-20,0.0
2010-10-16 00:00:00,1152199,71,0,100,23,0.0,0.0,1,0,-31,0,-72,-23,0.0
2010-10-17 00:00:00,808224,65,0,71,12,0.0,0.0,0,1,-18,0,-48,-12,0.0
2010-10-18 00:00:00,1756530,61,0,86,13,0.0,0.0,0,0,-18,0,-39,-13,0.0
2010-10-19 00:00:00,1787599,60,0,86,16,0.0,0.0,0,0,-21,0,-50,-16,0.0
2010-10-20 00:00:00,1795075,70,0,70,25,0.0,0.0,0,0,-26,0,-47,-25,0.0
2010-10-21 00:00:00,1800269,56,0,76,23,0.0,0.0,0,0,-18,0,-46,-23,0.0
2010-10-22 00:00:00,1715030,64,0,89,15,0.0,0.02,0,0,-31,0,-66,-15,0.0
2010-10-23 00:00:00,1076618,65,0,93,30,0.0,0.1,1,0,-11,0,-54,-30,0.0
2010-10-24 00:00:00,763084,72,0,97,22,0.0,0.05,0,1,-18,0,-45,-22,0.0
2010-10-25 00:00:00,1741386,72,0,100,26,0.0,0.0,0,0,-16,0,-47,-26,0.0
2010-10-26 00:00:00,1639360,70,0,93,38,0.0,0.24,0,0,-16,0,-42,-38,0.0
2010-10-27 00:00:00,1790876,65,0,62,41,0.0,0.0,0,0,-22,0,-40,-41,0.0
2010-10-28 00:00:00,1758328,46,0,70,23,0.0,0.0,0,0,-7,0,-12,-23,0.0
2010-10-29 00:00:00,1753203,50,0,85,17,0.0,0.0,0,0,-19,0,-46,-17,0.0
2010-10-30 00:00:00,1100557,63,0,76,22,0.0,0.0,1,0,-21,0,-40,-22,0.0
2010-10-31 00:00:00,773067,52,0,85,13,0.0,0.0,0,1,-16,0,-49,-13,0.0
2010-11-01 00:00:00,1753129,54,0,92,14,0.0,0.0,0,0,-22,0,-54,-14,0.0
2010-11-02 00:00:00,1764285,52,0,89,13,0.0,0.0,0,0,-20,0,-59,-13,0.0
2010-11-03 00:00:00,1793298,54,0,82,15,0.0,0.01,0,0,-23,0,-32,-15,0.0
2010-11-04 00:00:00,1767663,51,0,79,22,0.0,0.01,0,0,-13,0,-33,-22,0.0
2010-11-05 00:00:00,1758155,40,0,69,24,0.0,0.0,0,0,-12,0,-32,-24,0.0
2010-11-06 00:00:00,1097172,46,0,69,16,0.0,0.0,1,0,-21,0,-43,-16,0.0
2010-11-07 00:00:00,759711,59,0,67,17,0.0,0.0,0,1,-24,0,-37,-17,0.0
2010-11-08 00:00:00,1756084,67,0,70,14,0.0,0.0,0,0,-29,0,-41,-14,0.0
2010-11-09 00:00:00,1779964,69,0,76,13,0.0,0.0,0,0,-29,0,-36,-13,0.0
2010-11-10 00:00:00,1794546,68,0,82,16,0.0,0.0,0,0,-25,0,-50,-16,0.0
2010-11-11 00:00:00,1543089,67,0,83,14,0.0,0.34,0,0,-21,0,-37,-14,0.0
2010-11-12 00:00:00,1666426,56,0,93,15,0.0,0.0,0,0,-8,0,-27,-15,0.0
2010-11-13 00:00:00,1037871,57,0,86,25,0.0,0.03,1,0,-18,0,-32,-25,0.0
2010-11-14 00:00:00,790423,48,0,85,24,0.0,0.08,0,1,-11,0,-36,-24,0.0
2010-11-15 00:00:00,1717551,51,0,96,20,0.0,0.0,0,0,-19,0,-44,-20,0.0
2010-11-16 00:00:00,1762143,50,36,92,12,29.85,0.0,0,0,-18,-9,-46,-12,-0.22000000000000242
2010-11-17 00:00:00,1750118,47,41,92,15,30.21,0.0,0,0,-10,-10,-21,-15,-0.4800000000000004
2010-11-18 00:00:00,1696830,39,30,85,13,30.34,0.0,0,0,-13,-9,-35,-13,-0.14000000000000057
2010-11-19 00:00:00,1754193,51,34,88,28,30.27,0.0,0,0,-26,-12,-36,-24,-0.3000000000000007
2010-11-20 00:00:00,1185894,43,37,89,17,30.3,0.0,1,0,-13,-11,-32,-17,-0.1700000000000017
2010-11-21 00:00:00,732979,60,54,100,26,30.13,0.0,0,1,-19,-17,-23,-19,-0.3000000000000007
2010-11-22 00:00:00,1624500,67,61,93,26,29.87,1.37,0,0,-28,-28,-20,-19,-0.240000000000002
2010-11-23 00:00:00,1705223,39,31,79,24,30.34,0.0,0,0,-13,-17,-32,-20,-0.4299999999999997
2010-11-24 00:00:00,1520912,40,38,92,29,30.33,0.13,0,0,-15,-20,-28,-24,-0.6099999999999994
2010-11-25 00:00:00,508014,39,39,100,22,29.89,0.01,0,1,-18,-31,-46,-22,-0.21000000000000085
2010-11-26 00:00:00,926938,32,20,69,24,29.93,0.0,0,0,-14,-12,-26,-15,-0.120000000000001
2010-11-27 00:00:00,858028,34,19,81,17,30.19,0.0,1,0,-13,-5,-34,-17,-0.3000000000000007
2010-11-28 00:00:00,672607,46,30,88,17,30.24,0.0,0,1,-24,-12,-30,-13,-0.17999999999999972
2010-11-29 00:00:00,1632419,49,46,93,25,30.06,0.51,0,0,-16,-18,-31,-18,-0.4599999999999973
2010-11-30 00:00:00,1643154,49,48,100,25,29.82,0.02,0,0,-24,-31,-25,-16,-0.2699999999999996
2010-12-01 00:00:00,1677917,26,18,81,22,30.05,0.0,0,0,-4,-4,-18,-14,-0.26000000000000156
2010-12-02 00:00:00,1697113,33,18,81,15,30.22,0.0,0,0,-11,-3,-28,-8,-0.16999999999999815
2010-12-03 00:00:00,1676738,31,23,81,9,30.27,0.0,0,0,-13,-10,-23,-9,-0.14999999999999858
2010-12-04 00:00:00,994239,32,31,100,17,30.25,0.49,1,0,-9,-13,-28,-13,-0.21999999999999886
2010-12-05 00:00:00,683989,26,21,88,21,30.32,0.0,0,1,-14,-15,-17,-11,-0.07000000000000028
2010-12-06 00:00:00,1586330,20,11,83,20,30.28,0.0,0,0,-12,-7,-21,-11,-0.16000000000000014
2010-12-07 00:00:00,1606482,20,10,74,16,30.25,0.0,0,0,-9,-6,-18,-10,-0.16000000000000014
2010-12-08 00:00:00,1630991,25,10,84,13,30.31,0.0,0,0,-18,-6,-29,-13,-0.10999999999999943
2010-12-09 00:00:00,1625164,29,25,92,23,30.31,0.03,0,0,-24,-21,-30,-23,-0.3999999999999986
2010-12-10 00:00:00,1669624,37,26,92,16,30.02,0.0,0,0,-14,-4,-33,-16,-0.14000000000000057
2010-12-11 00:00:00,961612,36,36,100,22,30.0,0.45,1,0,-12,-15,-18,-18,-0.5300000000000011
2010-12-12 00:00:00,579727,31,28,92,33,29.91,0.13,0,1,-19,-22,-31,-29,-0.41000000000000014
2010-12-13 00:00:00,1427903,16,7,76,30,30.26,0.0,0,0,-9,-7,-15,-21,-0.3000000000000007
2010-12-14 00:00:00,1512279,21,6,88,13,30.26,0.0,0,0,-15,-6,-41,-9,-0.08999999999999986
2010-12-15 00:00:00,1563042,25,10,91,9,30.18,0.0,0,0,-23,-9,-49,-9,-0.28000000000000114
2010-12-16 00:00:00,1564252,27,19,84,14,29.99,0.01,0,0,-7,-15,-39,-14,-0.1999999999999993
2010-12-17 00:00:00,1575568,22,15,92,16,30.13,0.0,0,0,-9,-12,-47,-11,-0.129999999999999
2010-12-18 00:00:00,941296,19,9,84,18,30.11,0.0,1,0,-9,-2,-28,-12,-0.08999999999999986
2010-12-19 00:00:00,673315,21,10,83,13,30.17,0.0,0,1,-13,-4,-21,-13,-0.14000000000000057
2010-12-20 00:00:00,1364794,27,25,100,16,30.2,0.2,0,0,-21,-20,-32,-16,-0.16000000000000014
2010-12-21 00:00:00,1360448,31,31,100,17,30.05,0.02,0,0,-5,-6,-8,-17,-0.060000000000002274
2010-12-22 00:00:00,1345468,35,27,92,21,30.48,0.0,0,0,-17,-13,-28,-14,-0.490000000000002
2010-12-23 00:00:00,1229347,29,22,92,12,30.53,0.0,0,0,-10,-5,-17,-12,-0.08999999999999986
2010-12-24 00:00:00,774814,32,29,100,10,30.44,0.2,0,0,-5,-8,-25,-10,-0.22000000000000242
2010-12-25 00:00:00,361527,31,27,92,16,30.26,0.15,0,1,-11,-8,-20,-9,-0.07000000000000028
2010-12-26 00:00:00,561494,33,27,100,22,30.31,0.17,0,1,-14,-11,-25,-14,-0.08999999999999986
2010-12-27 00:00:00,1109563,22,16,92,14,30.34,0.0,0,0,-11,-7,-15,-9,-0.129999999999999
2010-12-28 00:00:00,1208911,27,19,96,16,30.22,0.0,0,0,-15,-9,-22,-16,-0.18999999999999773
2010-12-29 00:00:00,1244271,36,34,100,22,30.05,0.01,0,0,-27,-24,-25,-18,-0.2699999999999996
2010-12-30 00:00:00,1279258,46,45,100,25,29.8,0.0,0,0,-12,-11,-11,-12,-0.14000000000000057
2010-12-31 00:00:00,1000827,53,53,100,25,29.75,0.67,0,0,-12,-18,-7,-17,-0.08999999999999986
2011-01-01 00:00:00,582626,41,30,76,29,30.15,0.0,0,1,-27,-27,-27,-16,-0.41999999999999815
2011-01-02 00:00:00,590051,24,14,76,20,30.24,0.0,0,1,-12,-10,-32,-12,-0.10999999999999943
2011-01-03 00:00:00,1506805,36,23,78,15,30.12,0.0,0,0,-14,-8,-31,-11,-0.17999999999999972
2011-01-04 00:00:00,1567289,30,22,81,20,30.11,0.0,0,0,-17,-17,-22,-14,-0.21000000000000085
2011-01-05 00:00:00,1574739,31,25,83,16,30.08,0.0,0,0,-23,-21,-30,-16,-0.33999999999999986
2011-01-06 00:00:00,1564764,28,21,81,21,29.75,0.0,0,0,-10,-17,-43,-14,-0.14999999999999858
2011-01-07 00:00:00,1549257,22,14,80,21,29.57,0.02,0,0,-10,-10,-28,-16,-0.1700000000000017
2011-01-08 00:00:00,874345,24,11,76,22,30.13,0.0,1,0,-15,-9,-22,-13,-0.5599999999999987
2011-01-09 00:00:00,618123,31,14,76,10,30.41,0.0,0,1,-22,-11,-33,-10,-0.2699999999999996
2011-01-10 00:00:00,1606300,33,18,84,18,30.45,0.0,0,0,-15,-9,-48,-18,-0.18999999999999773
2011-01-11 00:00:00,1578446,27,24,96,20,30.25,0.31,0,0,-5,-7,-33,-20,-0.23000000000000043
2011-01-12 00:00:00,1617541,26,19,91,21,30.49,0.0,0,0,-6,-3,-23,-14,-0.28999999999999915
2011-01-13 00:00:00,1630960,24,18,92,13,30.52,0.0,0,0,-9,-6,-27,-13,-0.19000000000000128
2011-01-14 00:00:00,1640504,24,18,92,15,30.32,0.01,0,0,-8,-6,-24,-15,-0.25
2011-01-15 00:00:00,923290,24,19,91,20,30.26,0.0,1,0,-11,-10,-23,-12,-0.33999999999999986
2011-01-16 00:00:00,646911,22,16,88,14,30.33,0.0,0,1,-16,-14,-26,-14,-0.21999999999999886
2011-01-17 00:00:00,1036561,32,32,100,24,30.13,0.31,0,0,-14,-19,-27,-19,-0.4800000000000004
2011-01-18 00:00:00,1669382,32,32,100,20,30.0,0.1,0,0,-13,-16,-22,-20,-0.3500000000000014
2011-01-19 00:00:00,1685388,23,15,84,16,30.22,0.0,0,0,-8,-8,-25,-12,-0.25
2011-01-20 00:00:00,1649723,19,9,73,23,30.22,0.0,0,0,-14,-14,-17,-19,-0.259999999999998
2011-01-21 00:00:00,1451564,8,-1,79,18,30.18,0.0,0,0,-12,-10,-30,-14,-0.16999999999999815
2011-01-22 00:00:00,853365,17,8,83,17,30.16,0.01,1,0,-12,-11,-19,-10,-0.3000000000000007
2011-01-23 00:00:00,629093,20,11,80,17,30.33,0.01,0,1,-16,-16,-35,-17,-0.21999999999999886
2011-01-24 00:00:00,1626728,27,25,100,16,30.12,0.03,0,0,-12,-15,-23,-10,-0.16000000000000014
2011-01-25 00:00:00,1686413,29,25,96,10,30.16,0.0,0,0,-8,-6,-12,-6,-0.129999999999999
2011-01-26 00:00:00,1696596,28,25,92,13,30.08,0.0,0,0,-10,-13,-15,-9,-0.09999999999999787
2011-01-27 00:00:00,1679758,25,21,100,16,30.03,0.03,0,0,-8,-7,-26,-9,-0.28000000000000114
2011-01-28 00:00:00,1586379,31,23,91,21,29.96,0.0,0,0,-12,-7,-33,-16,-0.22000000000000242
2011-01-29 00:00:00,998608,33,27,92,20,30.1,0.0,1,0,-7,-4,-26,-20,-0.39000000000000057
2011-01-30 00:00:00,661236,30,27,92,17,30.43,0.0,0,1,-4,-10,-29,-17,-0.3500000000000014
2011-01-31 00:00:00,1672291,26,18,91,22,30.44,0.09,0,0,-6,-6,-28,-12,-0.2900000000000027
2011-02-01 00:00:00,1455208,23,20,100,41,30.25,0.74,0,0,-3,-4,-23,-28,-0.5399999999999991
2011-02-02 00:00:00,428521,23,20,100,39,30.5,0.74,0,0,-18,-19,-41,-35,-0.8299999999999983
2011-02-03 00:00:00,1312900,16,0,80,20,30.53,0.0,0,0,-22,-9,-38,-15,-0.22000000000000242
2011-02-04 00:00:00,1648756,25,10,60,23,30.29,0.0,0,0,-20,-15,-10,-17,-0.41999999999999815
2011-02-05 00:00:00,1016205,28,19,88,15,29.85,0.0,1,0,-24,-18,-38,-15,-0.23000000000000043
2011-02-06 00:00:00,675313,32,29,100,14,30.0,0.2,0,1,-8,-8,-19,-14,-0.21000000000000085
